,ref_pm25,cal_pm25
2019-04-17 18:00:00,24.5,31.824074427286785
2019-04-18 03:00:00,15.511111111111113,25.88888888888889
2019-04-18 12:00:00,11.666666666666666,23.703702926635742
2019-04-18 21:00:00,6.944444444444445,6.60185178120931
2019-04-19 06:00:00,8.911111111111111,6.879629558987087
2019-04-19 15:00:00,8.100000000000001,10.7037034034729
2019-04-20 00:00:00,6.166666666666667,3.740740723080106
2019-04-20 09:00:00,8.622222222222222,4.203703721364339
2019-04-20 18:00:00,7.2444444444444445,9.638888623979359
2019-04-21 03:00:00,8.511111111111111,4.944444417953491
2019-04-21 12:00:00,7.800000000000001,5.96296305126614
2019-04-21 21:00:00,8.066666666666666,2.8888888690206738
2019-04-22 06:00:00,10.122222222222222,4.1944445007377205
2019-04-22 15:00:00,8.355555555555556,13.981481552124023
2019-04-23 00:00:00,12.211111111111112,5.101851913664075
2019-04-23 09:00:00,9.566666666666666,11.194444550408257
2019-04-23 18:00:00,10.777777777777779,14.010416269302368
2019-04-24 03:00:00,13.622222222222222,7.166666507720947
2019-04-25 06:00:00,13.31111111111111,7.999999894036187
2019-04-25 15:00:00,12.022222222222222,13.018518341912163
2019-04-26 00:00:00,12.266666666666667,12.194444338480631
2019-04-26 09:00:00,18.455555555555556,10.145833492279053
2019-04-26 18:00:00,18.244444444444444,26.41666698455811
2019-04-27 03:00:00,18.299999999999997,18.23148208194309
2019-04-27 12:00:00,10.911111111111111,13.333333333333336
2019-04-27 21:00:00,7.955555555555555,10.398148006863064
2019-04-28 06:00:00,8.677777777777777,6.407407124837239
2019-04-28 15:00:00,10.31111111111111,7.1851851145426435
2019-04-29 00:00:00,13.222222222222221,8.90624988079071
2019-04-29 09:00:00,12.033333333333333,11.99074098798964
2019-04-29 18:00:00,14.622222222222222,15.740740564134386
2019-04-30 03:00:00,19.955555555555556,14.351851198408339
2019-04-30 12:00:00,15.033333333333335,19.879629347059463
2019-04-30 21:00:00,19.766666666666666,21.574074745178223
2019-05-01 06:00:00,16.77777777777778,18.314814885457356
2019-05-01 15:00:00,18.200000000000003,18.92708384990692
2019-05-02 00:00:00,23.244444444444444,20.83333354526096
2019-05-02 09:00:00,22.177777777777777,24.157407336764866
2019-05-02 18:00:00,25.0,31.583332697550457
2019-05-03 03:00:00,27.322222222222223,25.231481340196396
2019-05-03 12:00:00,26.788888888888888,29.805556191338432
2019-05-03 21:00:00,27.98888888888889,37.0
2019-05-04 06:00:00,20.200000000000003,30.63888888888889
2019-05-04 15:00:00,17.355555555555554,22.268518447875977
2019-05-05 00:00:00,18.200000000000003,16.351851887173122
2019-05-05 09:00:00,18.144444444444446,23.870370652940537
2019-05-05 18:00:00,17.744444444444447,21.046295589870876
2019-05-06 03:00:00,19.744444444444444,15.51851812998454
2019-05-06 12:00:00,17.066666666666666,22.17592610253228
2019-05-06 21:00:00,17.933333333333334,22.46296289232042
2019-05-07 06:00:00,19.62222222222222,20.888888994852703
2019-05-07 15:00:00,15.57777777777778,25.54629633161757
2019-05-08 00:00:00,14.133333333333333,15.22222179836697
2019-05-08 09:00:00,8.0,13.500000105963814
2019-05-08 18:00:00,9.266666666666667,6.722222381167942
2019-05-09 03:00:00,14.233333333333333,12.194444484180874
2019-05-09 12:00:00,6.933333333333334,10.351851860682169
2019-05-09 21:00:00,5.833333333333333,9.212963024775188
2019-05-10 06:00:00,6.855555555555555,2.9722222321563296
2019-05-10 15:00:00,6.177777777777778,1.7870370033714507
2019-05-11 00:00:00,5.655555555555555,3.111111063096258
2019-05-11 09:00:00,6.277777777777778,3.2314813426799245
2019-05-11 18:00:00,5.077777777777778,2.1111110581292047
2019-05-12 03:00:00,9.155555555555557,4.287037087811364
2019-05-12 12:00:00,6.122222222222223,6.907407416237725
2019-05-12 21:00:00,5.955555555555556,2.111111190583971
2019-05-13 06:00:00,7.133333333333334,3.9074073168966503
2019-05-13 15:00:00,7.477777777777778,7.499999970197678
2019-05-14 00:00:00,9.166666666666666,6.583333041932848
2019-05-14 09:00:00,13.488888888888889,19.287036789788143
2019-05-14 18:00:00,6.9,7.435184982087877
2019-05-15 03:00:00,10.011111111111111,2.9351850814289517
2019-05-15 12:00:00,7.433333333333334,7.98148164484236
2019-05-15 21:00:00,7.699999999999999,5.861111111111111
2019-05-16 06:00:00,12.011111111111111,5.685185246997409
2019-05-16 15:00:00,8.522222222222222,7.351851675245497
2019-05-17 00:00:00,6.677777777777778,5.944444470935398
2019-05-17 09:00:00,6.588888888888889,3.509259206553301
2019-05-17 18:00:00,9.488888888888889,2.462962905565898
2019-05-18 03:00:00,10.4,3.6851852205064564
2019-05-18 12:00:00,7.622222222222222,3.6759259170956082
2019-05-18 21:00:00,6.366666666666667,4.9722221692403155
2019-05-19 06:00:00,8.488888888888889,10.055555370118883
2019-05-19 15:00:00,5.177777777777778,5.86111103163825
2019-05-20 00:00:00,8.333333333333334,2.222222182485792
2019-05-20 09:00:00,7.644444444444444,10.083332962459988
2019-05-20 18:00:00,6.522222222222222,5.287036895751953
2019-05-21 03:00:00,7.944444444444445,3.5925925970077515
2019-05-21 12:00:00,8.566666666666666,8.111111296547783
2019-05-21 21:00:00,8.61111111111111,5.546296252144708
2019-05-22 06:00:00,12.177777777777777,11.194444497426352
2019-05-22 15:00:00,7.977777777777778,8.879629347059462
2019-05-23 00:00:00,10.988888888888889,3.9722222487131753
2019-05-23 09:00:00,8.633333333333333,12.925925731658936
2019-05-23 18:00:00,5.177777777777778,4.138888862397936
2019-05-24 03:00:00,4.922222222222222,1.342592558099164
2019-05-24 12:00:00,6.444444444444445,2.4166666203074985
2019-05-24 21:00:00,7.111111111111111,3.3240740829043918
2019-05-25 06:00:00,10.355555555555556,5.083333280351427
2019-05-25 15:00:00,9.755555555555555,4.62037025557624
2019-05-26 00:00:00,8.344444444444443,6.916666746139526
2019-05-26 09:00:00,7.166666666666667,4.703703588909573
2019-05-26 18:00:00,6.877777777777777,4.657407416237725
2019-05-27 03:00:00,9.677777777777777,6.953703721364339
2019-05-27 12:00:00,6.033333333333333,2.6481481277280383
2019-05-27 21:00:00,4.5,2.055555587841405
2019-05-28 06:00:00,8.066666666666666,3.342592635088496
2019-05-28 15:00:00,6.555555555555555,3.1018517414728803
2019-05-29 00:00:00,10.833333333333334,4.370370361540052
2019-05-29 09:00:00,9.755555555555555,8.22222227520413
2019-05-29 18:00:00,6.811111111111111,6.861111217074924
2019-05-30 03:00:00,7.51111111111111,4.037036908997431
2019-05-30 12:00:00,5.822222222222222,1.527777786884043
2019-05-30 21:00:00,5.811111111111111,4.796296189228694
2019-05-31 06:00:00,8.277777777777779,0.7685185331437323
2019-05-31 15:00:00,7.822222222222223,3.0740739835633173
2019-06-01 00:00:00,6.544444444444444,3.447916626930237
2019-06-01 09:00:00,7.377777777777778,6.388889021343655
2019-06-01 18:00:00,6.044444444444444,2.291666716337204
2019-06-02 03:00:00,6.4,2.703703761100769
2019-06-02 12:00:00,7.877777777777778,4.027777764532301
2019-06-02 21:00:00,6.888888888888889,17.925926155514187
2019-06-03 06:00:00,9.822222222222223,5.10185174147288
2019-06-03 15:00:00,7.822222222222223,9.250000357627869
2019-06-04 00:00:00,10.944444444444445,8.249999947018093
2019-06-04 09:00:00,10.600000000000001,11.41666671207973
2019-06-04 18:00:00,9.0,8.574074374304878
2019-06-05 03:00:00,8.211111111111112,6.33333322736952
2019-06-05 12:00:00,8.666666666666666,7.8333327770233145
2019-06-05 21:00:00,6.911111111111111,6.61904764175415
2019-06-06 06:00:00,9.088888888888889,4.395833224058151
2019-06-06 15:00:00,8.433333333333334,11.30555534362793
2019-06-07 00:00:00,8.822222222222223,11.370370255576239
2019-06-07 09:00:00,7.944444444444445,8.629629453023277
2019-06-07 18:00:00,10.077777777777778,12.361111058129204
2019-06-08 03:00:00,8.211111111111112,6.666666746139526
2019-06-08 12:00:00,8.077777777777778,9.472222328186037
2019-06-08 21:00:00,10.777777777777779,10.444444444444445
2019-06-09 06:00:00,8.133333333333333,8.962962839338516
2019-06-09 15:00:00,7.344444444444444,8.10185178120931
2019-06-10 00:00:00,8.455555555555556,11.370370652940538
2019-06-10 09:00:00,8.2,8.61111116409302
2019-06-10 18:00:00,9.2,10.083333651224772
2019-06-11 03:00:00,12.911111111111111,12.046296490563286
2019-06-11 12:00:00,12.022222222222222,14.638889153798422
2019-06-11 21:00:00,11.7,25.981481128268772
2019-06-12 06:00:00,9.88888888888889,12.981481393178305
2019-06-12 15:00:00,13.922222222222224,13.518518606821697
2019-06-13 00:00:00,13.855555555555556,11.972222434149849
2019-06-13 09:00:00,10.288888888888888,19.592592239379883
2019-06-13 18:00:00,11.81111111111111,12.879629453023275
2019-06-14 03:00:00,13.68888888888889,14.57407448026869
2019-06-14 12:00:00,12.7,17.879629453023274
2019-06-14 21:00:00,12.877777777777778,17.796295801798504
2019-06-15 06:00:00,13.922222222222222,17.41666687859429
2019-06-15 15:00:00,11.055555555555555,16.305555449591743
2019-06-16 00:00:00,13.655555555555557,18.925925466749405
2019-06-16 09:00:00,12.922222222222222,19.388888782925076
2019-06-16 18:00:00,10.744444444444445,12.472222222222221
2019-06-17 03:00:00,15.299999999999999,17.78703710767958
2019-06-17 12:00:00,11.377777777777778,15.379629664950901
2019-06-17 21:00:00,14.2,12.962962945302328
2019-06-18 06:00:00,12.011111111111111,17.703703933291965
2019-06-18 15:00:00,10.899999999999999,9.833333386315239
2019-06-19 00:00:00,9.133333333333333,9.09259245130751
2019-06-19 09:00:00,15.044444444444444,20.33333354526096
2019-06-19 18:00:00,13.488888888888889,16.99074109395345
2019-06-20 03:00:00,15.844444444444443,17.333333227369522
2019-06-20 12:00:00,12.4375,19.18518527348836
2019-06-20 21:00:00,14.18888888888889,19.02777809566922
2019-06-21 06:00:00,16.08888888888889,25.759259753757057
2019-06-21 15:00:00,14.855555555555554,18.111110899183487
2019-06-22 00:00:00,14.88888888888889,23.435184478759766
2019-06-22 09:00:00,11.988888888888889,19.037036683824326
2019-06-22 18:00:00,14.677777777777777,14.4722224606408
2019-06-23 03:00:00,15.0,17.703703456454807
2019-06-23 12:00:00,13.644444444444444,17.17592642042372
2019-06-23 21:00:00,13.277777777777779,14.472223069932726
2019-06-24 06:00:00,16.188888888888886,19.925925784640846
2019-06-24 15:00:00,11.211111111111112,14.203703350490994
2019-06-25 00:00:00,6.288888888888889,8.555555529064602
2019-06-25 09:00:00,7.7666666666666675,8.66666669315762
2019-06-25 18:00:00,9.211111111111112,9.00925922393799
2019-06-26 03:00:00,10.833333333333334,14.24999968210856
2019-06-26 12:00:00,8.088888888888889,8.370370176103382
2019-06-26 21:00:00,10.366666666666667,10.009259170956081
2019-06-27 06:00:00,13.788888888888888,12.60185194015503
2019-06-27 15:00:00,15.322222222222223,15.731481552124023
2019-06-28 00:00:00,18.133333333333333,15.925925784640842
2019-06-28 09:00:00,15.488888888888889,21.1111110051473
2019-06-28 18:00:00,19.1,20.44444465637207
2019-06-29 03:00:00,21.544444444444444,25.17592642042372
2019-06-29 12:00:00,15.100000000000001,18.17592642042372
2019-06-29 21:00:00,17.811111111111114,20.120369911193848
2019-06-30 06:00:00,19.055555555555557,26.203702608744305
2019-06-30 15:00:00,11.7,11.75925964779324
2019-07-01 00:00:00,10.466666666666667,13.666666878594292
2019-07-01 09:00:00,6.855555555555556,6.120370202594334
2019-07-01 18:00:00,10.577777777777778,9.537037028206719
2019-07-02 03:00:00,14.11111111111111,14.027777830759684
2019-07-02 12:00:00,12.744444444444445,13.324074321322973
2019-07-02 21:00:00,15.100000000000001,22.157406595018173
2019-07-03 06:00:00,12.055555555555555,15.500000105963814
2019-07-03 15:00:00,10.677777777777777,8.972222487131754
2019-07-04 00:00:00,13.777777777777779,10.194444497426352
2019-07-04 09:00:00,13.855555555555556,14.092592981126574
2019-07-04 18:00:00,15.833333333333334,15.361111217074924
2019-07-05 03:00:00,18.38888888888889,17.84259287516276
2019-07-05 12:00:00,15.933333333333334,17.46296278635661
2019-07-05 21:00:00,8.855555555555556,7.370370546976726
2019-07-06 06:00:00,12.755555555555555,10.611110740237764
2019-07-06 15:00:00,15.799999999999999,14.222222010294596
2019-07-07 00:00:00,17.12222222222222,17.814814991421173
2019-07-07 09:00:00,9.355555555555556,11.888889153798422
2019-07-07 18:00:00,12.711111111111112,11.518518500857883
2019-07-08 03:00:00,15.322222222222223,18.25925890604655
2019-07-08 12:00:00,10.033333333333333,9.731481393178306
2019-07-08 21:00:00,9.100000000000001,9.962963077757092
2019-07-09 06:00:00,13.2,16.5
2019-07-09 15:00:00,9.088888888888889,11.203704039255777
2019-07-10 00:00:00,12.844444444444443,10.296296384599474
2019-07-10 09:00:00,12.666666666666666,19.759259329901802
2019-07-10 18:00:00,9.233333333333333,16.249999841054283
2019-07-11 03:00:00,11.600000000000001,12.57407389746772
2019-07-11 12:00:00,8.911111111111111,10.555555555555555
2019-07-11 21:00:00,12.144444444444444,14.185185220506456
2019-07-12 06:00:00,18.666666666666668,25.27777862548828
2019-07-12 15:00:00,14.944444444444445,18.712963634067112
2019-07-13 00:00:00,13.233333333333333,16.527777989705402
2019-07-13 09:00:00,12.544444444444444,16.44444465637207
2019-07-13 18:00:00,16.155555555555555,17.62037001715766
2019-07-14 03:00:00,16.333333333333332,24.120369805230034
2019-07-14 12:00:00,10.666666666666666,11.027777618832058
2019-07-14 21:00:00,10.233333333333333,10.287036948733862
2019-07-15 06:00:00,9.422222222222222,8.175925811131796
2019-07-15 15:00:00,11.722222222222221,14.907407230801049
2019-07-16 00:00:00,15.466666666666665,15.583333651224772
2019-07-16 09:00:00,12.211111111111112,18.333332803514267
2019-07-16 18:00:00,11.277777777777779,11.648148112826878
2019-07-17 03:00:00,10.444444444444445,9.768518288930258
2019-07-17 12:00:00,8.866666666666667,7.444444285498725
2019-07-17 21:00:00,9.766666666666667,8.805555555555555
2019-07-18 06:00:00,10.233333333333333,9.268518288930258
2019-07-18 15:00:00,15.61111111111111,17.805555873446995
2019-07-19 00:00:00,15.08888888888889,17.416666984558105
2019-07-19 09:00:00,12.122222222222222,20.601851887173122
2019-07-19 18:00:00,18.62222222222222,23.009259329901802
2019-07-20 03:00:00,14.855555555555558,23.47222222222222
2019-07-20 12:00:00,12.255555555555555,11.33333322736952
2019-07-20 21:00:00,12.100000000000001,14.564815362294516
2019-07-21 06:00:00,11.322222222222223,10.14814821879069
2019-07-21 15:00:00,13.044444444444444,11.981481764051647
2019-07-22 00:00:00,13.677777777777777,15.055555608537462
2019-07-22 09:00:00,11.266666666666667,13.083333333333334
2019-07-22 18:00:00,12.366666666666667,13.564815362294516
2019-07-23 03:00:00,11.899999999999999,13.138888994852701
2019-07-23 12:00:00,10.544444444444444,12.129629770914713
2019-07-23 21:00:00,11.955555555555556,11.981481340196396
2019-07-24 06:00:00,18.211111111111112,25.212963316175674
2019-07-24 15:00:00,11.8,14.629629453023275
2019-07-25 00:00:00,14.622222222222222,12.87037049399482
2019-07-25 09:00:00,14.655555555555557,19.44444423251682
2019-07-25 18:00:00,13.366666666666667,14.68518458472358
2019-07-26 03:00:00,11.722222222222221,14.037036577860517
2019-07-26 12:00:00,9.288888888888888,7.1481481658087835
2019-07-26 21:00:00,9.633333333333333,9.824073897467718
2019-07-27 06:00:00,12.31111111111111,12.564814911948309
2019-07-27 15:00:00,11.899999999999999,8.814814779493545
2019-07-28 00:00:00,13.755555555555555,13.842593087090385
2019-07-28 09:00:00,11.488888888888889,11.212963104248047
2019-07-28 18:00:00,9.7,9.888888782925076
2019-07-29 03:00:00,12.677777777777777,11.259259223937988
2019-07-29 12:00:00,12.355555555555556,13.518518235948353
2019-07-29 21:00:00,10.144444444444444,8.759259170956081
2019-07-30 06:00:00,11.5,11.07407416237725
2019-07-30 15:00:00,14.722222222222221,15.36111174689399
2019-07-31 00:00:00,17.58888888888889,18.25
2019-07-31 09:00:00,16.61111111111111,22.990740352206764
2019-07-31 18:00:00,18.72222222222222,26.56481424967448
2019-08-01 03:00:00,19.711111111111112,28.546295166015625
2019-08-01 12:00:00,13.422222222222222,16.30555576748318
2019-08-01 21:00:00,14.955555555555556,18.26851823594835
2019-08-02 06:00:00,15.966666666666665,20.56481435563829
2019-08-02 15:00:00,12.7,15.35185178120931
2019-08-03 00:00:00,11.588888888888889,13.583333863152397
2019-08-03 09:00:00,12.933333333333334,22.305555555555557
2019-08-03 18:00:00,12.488888888888889,15.907407177819145
2019-08-04 03:00:00,9.666666666666666,11.694444762335884
2019-08-04 12:00:00,8.666666666666666,7.8148148324754505
2019-08-04 21:00:00,6.722222222222222,7.962962786356609
2019-08-05 06:00:00,9.7,9.444444497426352
2019-08-05 15:00:00,12.644444444444444,15.601852046118843
2019-08-06 00:00:00,12.755555555555555,12.944444444444445
2019-08-06 09:00:00,16.177777777777777,18.666666348775223
2019-08-06 18:00:00,18.844444444444445,26.472222222222225
2019-08-07 03:00:00,17.38888888888889,23.57407389746772
2019-08-07 12:00:00,19.933333333333334,24.36111068725586
2019-08-07 21:00:00,22.200000000000003,32.52777777777778
2019-08-08 06:00:00,21.922222222222224,33.055555979410805
2019-08-08 15:00:00,20.555555555555557,26.879629770914715
2019-08-09 00:00:00,17.766666666666666,26.638888465033638
2019-08-09 09:00:00,17.922222222222224,23.30555491977268
2019-08-09 18:00:00,24.355555555555554,32.453703774346245
2019-08-10 03:00:00,22.555555555555557,32.231481340196396
2019-08-10 12:00:00,17.933333333333334,24.175925784640842
2019-08-10 21:00:00,14.177777777777777,19.203703774346245
2019-08-11 06:00:00,14.299999999999999,17.916666348775227
2019-08-11 15:00:00,8.088888888888889,11.861111720403036
2019-08-12 00:00:00,8.422222222222222,9.518518765767416
2019-08-12 09:00:00,9.644444444444444,10.009259170956081
2019-08-12 18:00:00,14.88888888888889,18.90740754869249
2019-08-13 03:00:00,11.68888888888889,14.037036842770044
2019-08-13 12:00:00,13.688888888888888,16.93518564436171
2019-08-13 21:00:00,13.944444444444445,18.537036259969074
2019-08-14 06:00:00,16.799999999999997,21.611111005147297
2019-08-14 15:00:00,13.38888888888889,16.27777735392253
2019-08-15 00:00:00,11.122222222222222,11.42592594358656
2019-08-15 09:00:00,13.5,17.009259329901802
2019-08-15 18:00:00,14.322222222222223,18.99999989403619
2019-08-16 03:00:00,18.455555555555556,28.84259255727132
2019-08-16 12:00:00,16.711111111111112,22.342591603597004
2019-08-16 21:00:00,10.777777777777779,13.768518447875977
2019-08-17 06:00:00,19.299999999999997,29.787036471896702
2019-08-17 15:00:00,21.98888888888889,30.537036471896702
2019-08-18 00:00:00,25.544444444444444,36.02777777777778
2019-08-18 09:00:00,22.055555555555557,29.80555640326606
2019-08-18 18:00:00,11.144444444444444,12.22222238116794
2019-08-19 03:00:00,9.433333333333334,10.259258906046547
2019-08-19 12:00:00,9.944444444444445,11.018518408139547
2019-08-19 21:00:00,8.844444444444443,8.537036895751953
2019-08-20 06:00:00,15.322222222222223,17.027777671813965
2019-08-20 15:00:00,23.633333333333333,30.462962680392796
2019-08-21 00:00:00,16.5,20.07407432132297
2019-08-21 09:00:00,20.01111111111111,21.342592424816555
2019-08-21 18:00:00,23.333333333333332,28.898148006863064
2019-08-22 03:00:00,19.88888888888889,23.88888825310601
2019-08-22 12:00:00,23.48888888888889,26.037037001715763
2019-08-22 21:00:00,23.711111111111112,28.342592663235134
2019-08-23 06:00:00,17.822222222222223,19.703703456454807
2019-08-23 15:00:00,17.244444444444444,22.14814805984497
2019-08-24 00:00:00,17.155555555555555,23.509259117974175
2019-08-24 09:00:00,17.77777777777778,22.731481552124023
2019-08-24 18:00:00,14.022222222222222,15.379629400041368
2019-08-25 03:00:00,8.522222222222222,8.046296331617567
2019-08-25 12:00:00,10.788888888888888,11.324074215359158
2019-08-25 21:00:00,11.411111111111111,12.925925890604654
2019-08-26 06:00:00,13.944444444444445,16.68518537945218
2019-08-26 15:00:00,16.11111111111111,20.388888994852703
2019-08-27 00:00:00,13.044444444444444,16.66666709052192
2019-08-27 09:00:00,19.333333333333332,21.537036789788143
2019-08-27 18:00:00,16.433333333333334,19.175925890604656
2019-08-28 03:00:00,11.066666666666666,13.259259223937988
2019-08-28 12:00:00,12.344444444444443,13.981481764051649
2019-08-28 21:00:00,12.211111111111112,17.379630088806156
2019-08-29 06:00:00,17.355555555555554,20.29629633161757
2019-08-29 15:00:00,14.97777777777778,18.379629876878525
2019-08-30 00:00:00,19.555555555555557,24.92592663235135
2019-08-30 09:00:00,17.5,19.666666348775227
2019-08-30 18:00:00,21.8,27.402777353922527
